title,phone,rating,review,address,post_code,website,facebook,twitter,instagram,youtube,emails
Jim's Dog Wash (Parafield Gardens),--Not Provided--,4.7,3,--Not Provided--,-,https://jimsdogwash.net.au/,https://www.facebook.com/tr,No Available,No Available,No Available,
Doggy Styling. Professional Groomers,+61 8 8298 6705,4.0,20,"Warradale SA, Australia",5046,http://www.doggystylingpg.com/,No Available,No Available,No Available,No Available,"info@doggystylingpg.com, info@doggystylingpg.com"
Tea Tree Gully Dog Grooming,+61 8 8289 5391,4.4,14,"Wynn Vale SA, Australia",5127,https://tea-tree-gully-dog-grooming.business.site/,No Available,No Available,No Available,No Available,
"Big paws, Little claws",+61 401 618 823,5.0,3,--Not Provided--,-,https://www.facebook.com/BPLCAdelaide,https://www.facebook.com/BPLCAdelaide,No Available,No Available,No Available,
Jim's Dog Wash Bridgewater,--Not Provided--,5.0,2,--Not Provided--,-,http://www.jimsdogwash.net.au/,https://www.facebook.com/tr,No Available,No Available,No Available,
Purrfect Paws Cat Grooming,+61 422 031 796,4.0,6,--Not Provided--,-,http://www.purrfectpawscatgrooming.com.au/,No Available,No Available,No Available,No Available,
Petstock Prospect,+61 8 8121 3341,4.4,85,"Sefton Park SA, Australia",2162,https://www.petstock.com.au/pages/store/petstock-prospect?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Prospect&utm_term=plcid_6669578963668103325,No Available,No Available,No Available,No Available,
Jim's Dog Wash Modbury,+61 483 092 411,4.8,6,--Not Provided--,-,https://jimsdogwash.net.au/franchisees/modbury/,https://www.facebook.com/tr,No Available,No Available,No Available,
Jim's Dog Wash Klemzig,--Not Provided--,5.0,1,--Not Provided--,-,http://www.jimsdogwash.net.au/,https://www.facebook.com/tr,No Available,No Available,No Available,
Pulse Dog Washing Glenelg,+61 416 458 641,5.0,2,--Not Provided--,-,http://www.pulsedogwashing.com.au/,https://www.facebook.com/pulsehomeservices,No Available,No Available,No Available,
Fur Babies Grooming and Spa,+61 411 634 639,5.0,3,"Holden Hill SA, Australia",5088,https://fur-babies-mobile-grooming.business.site/?utm_source=gmb&utm_medium=referral,No Available,No Available,No Available,No Available,
Blue Wheelers Walkley Heights,+61 1300 659 055,4.2,5,"Walkley Heights SA, Australia",5098,https://www.bluewheelers.com.au/mobile-dog-grooming/walkley-heights-sa/,https://www.facebook.com/BlueWheelers,No Available,https://www.instagram.com/bluewheelers,https://www.youtube.com/user/bluewheelers,
Aussie Pooch Mobile Dog Wash Paralowie,+61 1300 369 369,5.0,6,--Not Provided--,-,https://www.aussiepm.com.au/dog-wash-grooming/paralowie,https://www.facebook.com/aussiepoochmobile,No Available,https://www.instagram.com/aussiepoochofficial,https://www.youtube.com/channel/UCYCJoaASFIH1O5qLgxqM6zQ/videos,
Blue Wheelers Aberfoyle Park,+61 421 637 743,5.0,1,--Not Provided--,-,https://www.bluewheelers.com.au/mobile-dog-grooming/aberfoyle-park-sa/,https://www.facebook.com/BlueWheelers,No Available,https://www.instagram.com/bluewheelersaberfoylepark,https://www.youtube.com/user/bluewheelers,
Blue Wheelers Walkley Heights,+61 430 128 632,5.0,1,--Not Provided--,-,http://www.bluewheelers.com.au/mobile-dog-grooming/walkley-heights-sa/,https://www.facebook.com/BlueWheelers,No Available,https://www.instagram.com/bluewheelers,https://www.youtube.com/user/bluewheelers,
Casey K9 Care,+61 481 562 572,5.0,1,--Not Provided--,-,https://caseyk9care.wixsite.com/caseyk9care,http://www.facebook.com/wix,http://www.twitter.com/wix,https://www.instagram.com/wix,No Available,
Opie & Friends Dog Grooming,+61 428 945 899,5.0,3,"Sellicks Beach SA, Australia",5174,https://www.facebook.com/opieandfriendsdoggrooming,https://www.facebook.com/opieandfriendsdoggrooming,No Available,No Available,No Available,
Jim's Dog Wash Glenelg,--Not Provided--,5.0,3,--Not Provided--,-,https://jimsdogwash.net.au/franchisees/glenelg/,https://www.facebook.com/tr,No Available,No Available,No Available,
Kip Adelaide North,--Not Provided--,4.5,139,"Virginia SA, Australia",4014,http://kip.com.au/locations/adelaidenorth,https://www.facebook.com/tr,No Available,https://www.instagram.com/kiphappystays,No Available,
AlfaDog,--Not Provided--,4.6,12,"Glenelg North SA, Australia",5045,https://www.alfadog.com.au/,https://www.facebook.com/ALFADog,No Available,No Available,https://www.youtube.com/embed/APM0Q_gdWs0,"info@alfadog.com.au, info@website.com, info@website.com, info@alfadog.com.au, info@alfadog.com.au"
Stephen Terrace Veterinary Clinic,--Not Provided--,4.8,47,"St Peters SA, Australia",3021,https://vetatstephen.com.au/,https://www.facebook.com/StephenTerraceVetClinic,No Available,No Available,No Available,"enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au, enquiries@vetatstephen.com.au"
Tangled Tailz Dog Grooming,+61 452 553 796,5.0,3,"Redwood Park SA, Australia",5097,https://m.facebook.com/109831388317463,https://www.facebook.com/people,No Available,No Available,No Available,
The Fur Factor! Mobile /salon Dogwash and Groom,+61 431 321 586,5.0,4,"Burton SA, Australia",5110,https://the-fur-factor-mobile-dogwash-and-groom.business.site/,No Available,No Available,No Available,No Available,
ShamPuppies Mobile Dog Wash,+61 450 767 727,5.0,4,--Not Provided--,-,http://www.shampuppies.com.au/,https://www.facebook.com/ShamPuppies,No Available,No Available,No Available,
Petstock Melrose Park,--Not Provided--,4.4,916,"Melrose Park SA, Australia",5039,https://www.petstock.com.au/pages/store/petstock-melrose-park?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=PETstock%20Melrose%20Park%20-%20Melrose%20Park&utm_term=plcid_17192126003009980905,No Available,No Available,No Available,No Available,
Jim's Dog Wash West Lakes,--Not Provided--,5.0,3,--Not Provided--,-,https://jimsdogwash.net.au/franchisees/west-lakes/,https://www.facebook.com/tr,No Available,No Available,No Available,
Petstock Hollywood,+61 8 8295 5990,4.3,36,"Salisbury Downs SA, Australia",4107,https://www.petstock.com.au/pages/store/petstock-hollywood?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Hollywood,No Available,No Available,No Available,No Available,
Jim's Dog Wash Morphett Vale,--Not Provided--,5.0,1,"Morphett Vale SA, Australia",5162,https://jimsdogwash.net.au/,https://www.facebook.com/tr,No Available,No Available,No Available,
Aussie Pooch Mobile Dog Wash Burton,+61 1300 369 369,5.0,1,--Not Provided--,-,https://www.aussiepm.com.au/dog-wash-grooming/burton,https://www.facebook.com/aussiepoochmobile,No Available,https://www.instagram.com/aussiepoochofficial,https://www.youtube.com/channel/UCYCJoaASFIH1O5qLgxqM6zQ/videos,
Happy Pet Helpers ~ Dog Walking | Pet Taxi | Moblie Pet Store,--Not Provided--,4.8,6,--Not Provided--,-,http://www.happypethelpers.com.au/,https://www.facebook.com/2008,No Available,No Available,No Available,happypethelpers@gmail.com
Furry Friends Professional Pet Styling,+61 448 004 266,4.3,7,"Balhannah SA, Australia",5242,http://furry-friends-104121.square.site/,No Available,No Available,No Available,No Available,
Pampered Pussycats,+61 459 782 106,5.0,6,--Not Provided--,-,http://www.pamperedpussycats.com.au/,No Available,No Available,No Available,No Available,
KYKY'S Cat & Dog Grooming,+61 427 079 981,5.0,1,--Not Provided--,-,https://kykys-dog-cat-grooming.business.site/?utm_source=gmb&utm_medium=referral,No Available,No Available,No Available,No Available,
Jim's Dog Wash and Grooming (Elizabeth),--Not Provided--,5.0,3,--Not Provided--,-,http://www.jimsdogwash.net.au/,https://www.facebook.com/tr,No Available,No Available,No Available,
