title,phone,rating,review,address,post_code,website,facebook,twitter,instagram,youtube,emails
CLEAR Dog Training,+61 468 990 050,4.8,38,"Wynnum QLD, Australia",4178,http://www.cleardogtraining.com/,https://www.facebook.com/cleardogtraining,No Available,No Available,No Available,"info@cleardogtraining.com, info@cleardogtraining.com"
Bonnies Dog Obedience & Puppy School,+61 7 3300 2959,4.7,38,"The Gap QLD, Australia",4061,http://www.bonnies.com.au/,https://www.facebook.com/BonniesDogObedienceAndPuppySchool,No Available,https://www.instagram.com/bonniesdogandpuppyschool,https://www.youtube.com/channel/UCaT8cL14wddXzggN9xL1Dmw,"admin@bonnies.com.au, admin@bonnies.com.au"
Craig A. Murray Dog Training,+61 7 3200 5421,5.0,253,"Loganlea QLD, Australia",4131,https://www.dogschool.com.au/,https://www.facebook.com/Craig,No Available,https://www.instagram.com/dog,https://www.youtube.com/channel/UC8EaoAa7qa5AJKzg1sDjLBA,"support@schedulista.com, enquiry@dogschool.com.au, enquiry@dogschool.com.au"
Your Dog Coach,--Not Provided--,5.0,54,--Not Provided--,-,http://www.yourdogcoach.com.au/,https://www.facebook.com/profile,No Available,https://www.instagram.com/your,No Available,"yourdogcoach@outlook.com, yourdogcoach@outlook.com"
IdaBoss Dog Training,+61 405 365 572,5.0,26,--Not Provided--,-,http://idabossdogtraining.com.au/,https://www.facebook.com/IdaBossDogTraining,No Available,No Available,No Available,"name@example.com, idabossdogtraining@gmail.com, idabossdogtraining@gmail.com"
Top Dog Pawformance,+61 499 768 041,5.0,16,--Not Provided--,-,https://topdogpawformance.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB,http://www.facebook.com/TDP,No Available,No Available,http://www.youtube.com/channel/UCWZIG66QZRTtRVKhyClKycg,
Tail Blazers Dog Training,+61 466 656 056,5.0,20,--Not Provided--,-,https://www.tailblazersdogtraining.com.au/,https://www.facebook.com/tailblazersdogtraining,No Available,https://www.instagram.com/tailblazersdogtraining,No Available,
"Mad Dogs & Englishmen Brisbane - Dog Walking, Dog Training & Doggy Day Care",+61 420 452 029,4.9,135,--Not Provided--,-,http://www.maddogsdogwalking.com.au/,https://www.facebook.com/tr,No Available,No Available,No Available,"enquiries@mdae.com.au, enquiries@mdae.com.au"
Embark Pet Care,+61 424 166 167,5.0,9,--Not Provided--,-,https://embarkpetcare.com.au/,https://www.facebook.com/WordPresscom,No Available,No Available,No Available,
Synergy Dog Training,+61 421 810 904,5.0,27,--Not Provided--,-,http://www.synergydogtraining.com.au/,https://www.facebook.com/tr,No Available,No Available,No Available,nicole@synergydogtraining.com.au
The Canine Classroom,+61 499 440 909,4.5,13,"Teneriffe QLD, Australia",4005,https://www.thecanineclassroom.com.au/,https://www.facebook.com/thecanineclassroom,No Available,No Available,https://www.youtube.com/embed/toMCbCbdqbA,team@thecanineclassroom.com.au
K9Clarity Brisbane,+61 424 789 349,5.0,20,--Not Provided--,-,http://www.k9clarity.com.au/,http://www.facebook.com/2008,No Available,No Available,No Available,user@domain.com
Positive Response Dog Training,+61 7 3459 2121,4.9,241,--Not Provided--,-,http://www.positiveresponse.net.au/,https://www.facebook.com/positive,No Available,No Available,https://www.youtube.com/channel/UCDHQdeo5JmGsCBfB0Ko6rKA,"info@positiveresponse.net.au, info@positiveresponse.net.au"
Best Paw Forward Dog Training,+61 452 193 375,4.7,15,--Not Provided--,-,http://www.bestpawforward.com.au/,No Available,No Available,No Available,No Available,"sarah@bestpawforward.com.au, sarah@bestpawforward.com.au, sarah@bestpawforward.com.au, sarah@bestpawforward.com.au"
Ilona Dog training,+61 424 232 172,5.0,18,"Aspley QLD, Australia",4034,http://ilonadogtraining.com/,No Available,No Available,No Available,No Available,
Gem Dog Training,+61 452 663 408,5.0,12,--Not Provided--,-,https://www.gemdogtraining.com.au/,https://www.facebook.com/gemdogtraining,No Available,https://www.instagram.com/gemdogtraining,No Available,
Dogtraining101,+61 424 364 101,4.6,53,--Not Provided--,-,http://www.dogtraining101.net/,https://www.facebook.com/dogtraining101services,No Available,No Available,No Available,
DSDT - DogSense Dog Training & Pet Services,+61 497 868 666,5.0,22,--Not Provided--,-,https://dsdt-dogsense-dog-training-pet-services.business.site/,https://www.facebook.com/dogsensedogtraining,No Available,No Available,No Available,
Excel Dog Training & Boarding Kennels,+61 410 584 681,4.9,41,"Greenbank QLD, Australia",4124,http://www.exceldogtraining.com.au/,https://www.facebook.com/exceldogcrew,No Available,No Available,http://www.youtube.com/channel/UC91gS14KutrDZe8IV1-BEww,paul@exceldogtraining.com.au
Chapter One Dog Training,+61 437 555 494,5.0,16,--Not Provided--,-,https://chapteronedogtraining.com.au/,https://www.facebook.com/chapteronedogtraining,No Available,https://www.instagram.com/chapteronedogtraining,No Available,"hello@chapteronedogtraining.com.au, hello@chapteronedogtraining.com.au"
Tricks N' Treats Training,+61 449 595 458,5.0,7,--Not Provided--,-,https://tricks-n-treats.square.site/,No Available,No Available,No Available,No Available,"tricksntreats.dogtraining@gmail.com, tricksntreats.dogtraining@gmail.com"
Doggy Dogma - Dog Training,+61 466 965 364,4.3,23,"Silkstone QLD, Australia",4304,http://www.doggydogma.com.au/,https://www.facebook.com/DoggyDogma,No Available,No Available,No Available,info@doggydogma.com.au
Centenary Dog Obedience,+61 492 846 113,4.0,26,"Jindalee QLD, Australia",4074,http://www.centenarydogobedience.com.au/,https://www.facebook.com/centenarydogobedience,No Available,No Available,No Available,
Positive Response Dog Training,+61 7 3459 2121,4.0,11,--Not Provided--,-,https://www.positiveresponse.com.au/,https://www.facebook.com/positive,No Available,No Available,https://www.youtube.com/channel/UCDHQdeo5JmGsCBfB0Ko6rKA,"info@positiveresponse.net.au, info@positiveresponse.net.au"
Wolfhouse,+61 435 221 558,4.9,130,"Eagle Farm QLD, Australia",4009,http://www.wolfhouse.com.au/,https://www.facebook.com/WolfhouseAU,No Available,https://www.instagram.com/wolfhouseau,https://www.youtube.com/channel/UCFCQiTsrJLgENnf-glVImjQ,"info@wolfhouse.com.au, info@wolfhouse.com.au"
Captain K9 Gaz Jackson,+61 419 773 022,5.0,5,--Not Provided--,-,http://www.gazjackson.com/,https://www.facebook.com/gazjacksondogtrainer,No Available,No Available,https://www.youtube.com/user/garymnk9,
Teamwork Dogs,+61 427 123 123,4.3,16,"Taigum QLD, Australia",4018,http://www.teamworkdogs.com.au/,https://www.facebook.com/Teamwork,No Available,https://www.instagram.com/teamworkdogs,No Available,
Dogman Downunder,+61 407 131 277,4.9,26,"West Ipswich QLD, Australia",3003,http://www.dogmandownunder.com.au/,https://www.facebook.com/Dogmandownunder,No Available,No Available,No Available,
Caboolture Sports Dog Obedience Club,+61 450 902 520,4.6,40,"Morayfield QLD, Australia",4506,https://www.caboolturedogobedience.com.au/,No Available,No Available,No Available,No Available,
Coltrandi Pet Boarding & Training Centre kennels Cattery,+61 7 3245 3411,4.7,126,"Gumdale QLD, Australia",4154,http://www.coltrandi.com/,https://www.facebook.com/coltrandiboardingandtraining,No Available,No Available,No Available,
Astrolas Dog Training And Services,+61 460 623 169,5.0,5,--Not Provided--,-,https://www.astrolas.com.au/,https://www.facebook.com/Astrolas,No Available,https://www.instagram.com/astrolas,No Available,Admin@astrolas.com.au
Brisbane Agility Dog Club,--Not Provided--,4.6,8,"Carina QLD, Australia",4152,http://brisbaneagilitydogs.com/,http://www.facebook.com/2008,No Available,No Available,No Available,info@brisbaneagilitydogs.com
Metro Dog Club,+61 422 895 776,5.0,9,"Chermside QLD, Australia",4032,https://www.metrodogclub.com/,No Available,No Available,No Available,No Available,
Pupz & Co. Daycare & Training,+61 431 182 138,5.0,22,"Bowen Hills QLD, Australia",4805,http://www.pupzco.com.au/,https://www.facebook.com/pupznco,No Available,https://www.instagram.com/pupznco,No Available,"hello@pupzco.com.au, hello@pupzco.com.au, hello@pupzco.com.au, hello@pupzco.com.au"
Infinite Canine: Yani Botha,--Not Provided--,5.0,6,--Not Provided--,-,https://infinitecanine.simplybook.me/,https://www.facebook.com/simplybook,No Available,No Available,No Available,"info@infinitecanine.com.au, info@infinitecanine.com.au, yani@infinitecanine.com.au, info@infinitecanine.com.au, info@infinitecanine.com.au"
Hide 'n' Seek Nosework,+61 411 500 092,4.9,15,"Hemmant QLD, Australia",4174,http://www.hidenseeknosework.com.au/,https://www.facebook.com/hidenseeknosework,No Available,https://www.instagram.com/p,No Available,"sniff@hidenseeknosework.com.au, sniff@hidenseeknosework.com.au, sniff@hidenseeknosework.com.au"
Animal Haus Behaviour and Training,+61 477 676 312,5.0,5,--Not Provided--,-,http://www.animalhausbehaviour.com.au/,https://www.facebook.com/animalhausbehaviour,No Available,https://www.instagram.com/animalhausbehaviour,No Available,hello@animalhausbehaviour.com.au
Mind Body & Bowl,+61 411 500 092,5.0,6,--Not Provided--,-,http://www.mindbodyandbowl.com.au/,https://www.facebook.com/mindbodyandbowlau,No Available,https://www.instagram.com/mindbodyandbowlau,No Available,"hello@mindbodyandbowl.com.au, hello@mindbodyandbowl.com.au, hello@mindbodyandbowl.com.au"
SOS Dogs,+61 431 601 954,4.1,8,"Paddington QLD, Australia",4064,http://sosdogs.com.au/,https://www.facebook.com/sosdogs,No Available,https://www.instagram.com/sosdogsaustralia,No Available,
The Bounding Hound: School 4 Dogs,+61 404 492 854,5.0,5,--Not Provided--,-,http://theboundinghound.com.au/,https://www.facebook.com/pages,No Available,No Available,No Available,
ALLDOGS Security & Training,+61 7 3808 2677,4.7,20,"Cornubia QLD, Australia",4130,https://alldogssecurity.com/,http://www.facebook.com/2008,No Available,No Available,https://www.youtube.com/embed/QklkUpfz6vc,"info@alldogssecurity.com, info@alldogssecurity.com, info@alldogssecurity.com, info@alldogssecurity.com, info@alldogssecurity.com, info@alldogssecurity.com"
The Evolved Canine,+61 411 941 011,5.0,8,"Hemmant QLD, Australia",4174,https://theevolvedcanine.square.site/,No Available,No Available,No Available,No Available,"Theevolvedcanine@gmail.com, theevolvedcanine@gmail.com, theevolvedcanine@gmail.com"
Fellowship of the Paws Dog Training,+61 438 781 328,5.0,33,"Thornlands QLD, Australia",4164,http://fellowshipofthepaws.com.au/,http://www.facebook.com/2008,No Available,https://www.instagram.com/fellowshipofpaws,No Available,"enquiries@fellowshipofthepaws.com.au, enquiries@fellowshipofthepaws.com.au"
Agility Dog Club Of Queensland,--Not Provided--,5.0,21,"Tivoli QLD, Australia",4305,https://adcq.com.au/,https://www.facebook.com/Agility,No Available,No Available,https://www.youtube.com/embed/mfxm5G9XJH0,
Complete K9 Brisbane,+61 451 290 180,5.0,90,--Not Provided--,-,https://completek9brisbane.com.au/,No Available,No Available,No Available,No Available,
Snoot Services,+61 493 415 271,5.0,5,--Not Provided--,-,http://www.snootservices.com.au/,http://www.facebook.com/2008,No Available,http://www.instagram.com/snootservices,No Available,"snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com, snootservices@gmail.com"
One on One Dog Training,+61 414 498 642,5.0,68,"Cashmere QLD, Australia",4500,http://www.oneononedogtraining.com.au/,https://www.facebook.com/000DogTraining,No Available,No Available,No Available,
Positive Response Dog Training,+61 7 3459 2121,4.9,27,--Not Provided--,-,http://www.positiveresponse.net.au/,https://www.facebook.com/positive,No Available,No Available,https://www.youtube.com/channel/UCDHQdeo5JmGsCBfB0Ko6rKA,"info@positiveresponse.net.au, info@positiveresponse.net.au"
Sulli’s Dog Training,+61 401 580 799,5.0,12,"Alexandra Hills QLD, Australia",4161,https://www.facebook.com/sullisdogtraining,https://www.facebook.com/sullisdogtraining,No Available,No Available,No Available,
Bark Busters Gold Coast North,+61 1800 067 710,4.8,25,--Not Provided--,-,http://www.barkbusters.com.au/,https://www.facebook.com/tr,No Available,No Available,https://www.youtube.com/channel/UCmFPLhzpXnXHrIYSSpvxKIA,
Empower Assistance Dogs,+61 7 3200 5421,5.0,8,"Loganlea QLD, Australia",4131,http://empowerassistancedogs.org.au/,https://www.facebook.com/empowerassistancedogs,No Available,https://www.instagram.com/empowerassistancedogs,https://www.youtube.com/channel/UCojEI9AnbFJRp3ENsBVXbWg,admin@empowerassistancedogs.org.au
Dogtraining101,+61 424 364 101,5.0,3,--Not Provided--,-,http://www.dogtraining101.net/,https://www.facebook.com/dogtraining101services,No Available,No Available,No Available,
Dogtraining101,+61 424 364 101,4.5,2,"Brisbane QLD, Australia",4169,http://www.dogtraining101.net/,https://www.facebook.com/dogtraining101services,No Available,No Available,No Available,
The Links Pet Centre - Pet Boarding Brisbane,--Not Provided--,4.4,127,"Goodna QLD, Australia",4300,http://thelinkspetcentre.com.au/,https://www.facebook.com/thelinkspets,No Available,No Available,https://www.youtube.com/user/456kirk,
Harvey Dog Training,+61 414 744 942,5.0,7,"Ormiston QLD, Australia",4160,http://www.harveydogtraining.com.au/,https://www.facebook.com/harveydogtraining,No Available,No Available,No Available,"karen@harveydogtraining.com.au, karen@harveydogtraining.com.au, karen@harveydogtraining.com.au"
Dogiology Behaviour Modification and Training,+61 402 751 464,4.3,43,--Not Provided--,-,http://www.dogiology.com.au/,https://www.facebook.com/dogiology,No Available,No Available,No Available,
Odin's Canine Obedience,+61 401 910 866,5.0,2,--Not Provided--,-,https://www.instagram.com/odinscanineobedience/,No Available,No Available,https://www.instagram.com/odinscanineobedience,No Available,
Training with Dognity,+61 420 735 358,5.0,4,--Not Provided--,-,http://www.trainingwithdognity.com/,https://www.facebook.com/103976988932296,No Available,https://www.instagram.com/trainingwithdognity,No Available,astigma@astigmatic.com
Progressive Dog Training,+61 434 020 858,5.0,2,--Not Provided--,-,http://progressivedogtraining.com.au/,http://www.facebook.com/2008,No Available,No Available,No Available,"info@progressivedogtraining.com.au, info@progressivedogtraining.com.au, info@progressivedogtraining.com.au"
Wolfhouse,+61 448 477 860,5.0,11,"Carindale QLD, Australia",4152,http://www.wolfhouse.com.au/,https://www.facebook.com/WolfhouseAU,No Available,https://www.instagram.com/wolfhouseau,https://www.youtube.com/channel/UCFCQiTsrJLgENnf-glVImjQ,"info@wolfhouse.com.au, info@wolfhouse.com.au"
Infinite Canine,--Not Provided--,5.0,4,--Not Provided--,-,https://infinitecanine.simplybook.me/,https://www.facebook.com/simplybook,No Available,No Available,No Available,"info@infinitecanine.com.au, info@infinitecanine.com.au, yani@infinitecanine.com.au, info@infinitecanine.com.au, info@infinitecanine.com.au"
The K9 Centre Brisbane South,+61 1300 225 559,5.0,1,--Not Provided--,-,https://www.k9centre.com.au/,https://www.facebook.com/TheK9CentreDogTrainersAustralia,No Available,https://www.instagram.com/thek9centre,No Available,"info@k9centre.com.au, info@k9centre.com.au, info@k9centre.com, info@k9centre.com.au, info@k9centre.com.au, info@k9centre.com.au"
Oz Wagtails Pty Ltd,--Not Provided--,4.5,161,"Darra QLD, Australia",4076,http://www.wagtails.com.au/,https://www.facebook.com/OzWagtails,No Available,No Available,No Available,"training@wagtails.com.au, training@wagtails.com.au, training@wagtails.com.au, training@wagtails.com.au"
Panting Paws Behavioural Training,+61 409 636 117,4.5,2,--Not Provided--,-,http://www.pantingpaws.com.au/,https://www.facebook.com/PantingPawsJourney,https://www.twitter.com/PawsJourneyAU,https://www.instagram.com/pawsformationaljourney,No Available,
K9 Elite - Mobile Dog Running,+61 432 646 909,5.0,4,--Not Provided--,-,http://k9elite.com.au/,http://www.facebook.com/2008,No Available,No Available,No Available,info@k9elite.com.au
The Canine Link,+61 487 030 804,5.0,4,--Not Provided--,-,http://www.thecaninelink.com.au/,https://www.facebook.com/TheCanineLink,No Available,https://www.instagram.com/thecaninelink,https://www.youtube.com/channel/UCErtnlWrbRIJJGAKSQLbTyw,"TheCanineLink@gmail.com, TheCanineLink@gmail.com, TheCanineLink@gmail.com"
Dogtraining101,+61 424 364 101,5.0,2,--Not Provided--,-,http://www.dogtraining101.net/,https://www.facebook.com/dogtraining101services,No Available,No Available,No Available,
Doggy Day Care Brisbane,--Not Provided--,4.6,75,"South Brisbane QLD, Australia",3205,http://www.doggydaycarebrisbane.com.au/,https://www.facebook.com/DDCBrisbane,No Available,https://www.instagram.com/doggydaycarebrisbane,No Available,"admin@doggydaycarebrisbane.com.au, admin@doggydaycarebrisbane.com.au"
My Dogs Daycare,--Not Provided--,4.9,84,"Wilston QLD, Australia",4051,http://www.mydogsdaycare.com.au/,http://www.facebook.com/mydogsdaycare,No Available,No Available,No Available,"info@mydogsdaycare.com.au, info@mydogsdaycare.com.au, info@mydogsdaycare.com.au, info@mydogsdaycare.com.au"
Canine Cubby - Activity Centre For Dogs,+61 405 396 731,4.4,34,"Loganholme QLD, Australia",4129,http://www.caninecubby.com.au/,https://www.facebook.com/Canine,No Available,No Available,https://www.youtube.com/embed/DPBy0xKK-uQ,
SitDropStay Brisbane,+61 1300 306 887,5.0,2,"Beachmere QLD, Australia",4510,https://www.sitdropstay.com/dog-training-brisbane/,https://www.facebook.com/sitdropstaydogtraining,No Available,https://www.instagram.com/sitdropstay,No Available,"admin@sitdropstay.com, admin@sitdropstay.com, admin@sitdropstay.com"
Aylwards Dog School,+61 7 5464 1810,4.8,34,--Not Provided--,-,http://www.aylwardsdogschool.com.au/,http://www.facebook.com/aylwardsdogschool,http://www.twitter.com/aylwardsdogs,No Available,No Available,
Dogtraining101,+61 424 364 101,5.0,1,--Not Provided--,-,http://www.dogtraining101.net/,https://www.facebook.com/dogtraining101services,No Available,No Available,No Available,
Therapy and Support Animals Australia,+61 404 269 855,5.0,12,"Yugar QLD, Australia",4520,https://brisbanetherapyanimals.com.au/,No Available,No Available,No Available,No Available,
Bayside K9 Training,+61 411 668 696,5.0,3,--Not Provided--,-,https://www.baysidek9training.com.au/,https://www.facebook.com/baysidek9training,No Available,No Available,No Available,
Nanna Jen's Pet Services,+61 404 127 469,4.3,32,--Not Provided--,-,http://nannajenspetservices.com/,https://www.facebook.com/nannajenspetservices,No Available,https://www.instagram.com/nannajenspetservices,No Available,
Cam Day Consulting,--Not Provided--,4.4,19,"Priestdale QLD, Australia",4127,http://petbehaviour.com.au/,No Available,No Available,No Available,No Available,
Best Dogs Australia,+61 406 845 316,5.0,2,--Not Provided--,-,https://www.bestdogs.com.au/,http://www.facebook.com/2008,No Available,No Available,https://www.youtube.com/channel/UC318Ycja1icPa72UEiTiobg,"bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com, user@domain.com, bestdogsaustralia@gmail.com, bestdogsaustralia@gmail.com.au, bestdogsaustralia@gmail.com.au"
Taking the Lead Pet Services,+61 435 822 668,5.0,8,"Cedar Creek QLD, Australia",4285,https://takingtheleadps.com.au/,https://www.facebook.com/Takingtheleadpetservices,No Available,No Available,No Available,"info@takingtheleadps.com.au, lisa@takingtheleadps.com.au, lisa@takingtheleadps.com.au, lisa@takingtheleadps.com.au, lisa@takingtheleadps.com.au"
Oodleway,--Not Provided--,5.0,4,--Not Provided--,-,http://oodleway.co/,https://www.facebook.com/oodleway,No Available,No Available,https://www.youtube.com/embed/d9y0Pg6uLCk,
The Complete Pet Company,--Not Provided--,4.1,76,"Enoggera QLD, Australia",4051,https://www.completepet.com.au/,https://www.facebook.com/thecompletepetcompany,No Available,No Available,No Available,info@completepet.com.au
K9 Zen,+61 431 902 048,5.0,1,--Not Provided--,-,http://www.k9zen.com.au/,https://www.facebook.com/k9zendogtraining,http://www.twitter.com/K9ZenDogTrainer,https://www.instagram.com/k9zendogtraining,No Available,
Centenary Pet Companion,+61 431 287 966,5.0,6,--Not Provided--,-,http://www.centenarypetcompanion.com.au/,https://www.facebook.com/cpcompanion,No Available,https://www.instagram.com/centenarypetcompanion,https://www.youtube.com/channel/UCBNDAEMzbkJWj9Lp8VDVmrg,
Logan All Breeds Dog Obedience Club,+61 415 611 121,4.5,50,"Kingston QLD, Australia",4114,http://www.loganobedience.org.au/,https://www.facebook.com/groups,No Available,No Available,No Available,
Australian Canine Group - Detection Dog Services,+61 411 530 861,5.0,1,--Not Provided--,-,https://www.auscanine.com.au/,https://www.facebook.com/TheK9CentreDogTrainersAustralia,No Available,https://www.instagram.com/thek9centre,No Available,"info@k9centre.com.au, info@auscanine.com.au, info@k9centre.com, info@auscanine.com.au"
Positive Response Dog Training,+61 7 3459 2121,4.0,2,--Not Provided--,-,https://www.positiveresponse.com.au/,https://www.facebook.com/positive,No Available,No Available,https://www.youtube.com/channel/UCDHQdeo5JmGsCBfB0Ko6rKA,"info@positiveresponse.net.au, info@positiveresponse.net.au"
Hanrob Pet Hotels Brisbane,--Not Provided--,4.3,298,"Eagle Farm QLD, Australia",4009,https://hanrob.com.au/locations/brisbane/,https://www.facebook.com/Hanrobpethotels,No Available,https://www.instagram.com/hanrob,https://www.youtube.com/user/HanrobPetHotels,
Treat Me Calm Dog Training,+61 400 297 266,5.0,4,--Not Provided--,-,https://www.treatmecalmdogtraining.com.au/,https://www.facebook.com/treatmecalmdogtraining,No Available,No Available,No Available,"info@treatmecalmdogtraining.com.au, info@treatmecalmdogtraining.com.au"
WOLF WITHIN Dog Training,+61 431 369 625,5.0,157,"Banksia Beach QLD, Australia",2216,https://www.wolfwithindogtraining.com/,https://www.facebook.com/tr,No Available,No Available,No Available,
Pet Certified Australia,+61 7 3488 0398,4.4,7,"Shailer Park QLD, Australia",4128,http://petcertified.com.au/,https://www.facebook.com/petcertified,No Available,https://www.instagram.com/petcertifiedaustralia,No Available,
Here to Help Dog Training,+61 432 867 192,5.0,1,"Crestmead QLD, Australia",4132,https://heretohelpdogtraining.business.site/?utm_source=gmb&utm_medium=referral,No Available,No Available,No Available,No Available,
Animal Stars Dog Training,+61 419 032 996,5.0,17,"Guanaba QLD, Australia",4210,https://animalstars.com.au/,https://www.facebook.com/animalstars,No Available,No Available,https://www.youtube.com/AnimalStarsDogTrainingGuanaba,info@animalstars.com.au
PetCloud | Brisbane Pet Sitters and Dog Walkers,--Not Provided--,4.6,114,--Not Provided--,-,https://www.petcloud.com.au/?UTM_source=GMB_listing&UTM_medium=organic&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=PetCloud%20Pet%20Sitting%20and%20Dog%20Walking%20-%20Cannon%20Hill&utm_term=plcid_3560311224337588168,https://www.facebook.com/tr,No Available,https://www.instagram.com/petcloud,No Available,
Best Friends Pets West Ipswich,--Not Provided--,4.4,461,"West Ipswich QLD, Australia",3003,https://www.bestfriendspets.com.au/store-locator/west-ipswich?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=gmb-website,No Available,No Available,No Available,No Available,
Separation Anxiety In Dogs Decoded,+61 421 057 129,5.0,5,--Not Provided--,-,http://nessjones.com/,https://www.facebook.com/tr,No Available,No Available,No Available,
One With The Dog,--Not Provided--,5.0,1,"Morayfield QLD, Australia",4506,http://www.onewiththedog.com.au/,No Available,No Available,No Available,No Available,onewiththedog@gmail.com
